path,contrast_0,dissimilarity_0,homogeneity_0,energy_0,correlation_0,entropy_0,asm_0,contrast_45,dissimilarity_45,homogeneity_45,energy_45,correlation_45,entropy_45,asm_45,contrast_90,dissimilarity_90,homogeneity_90,energy_90,correlation_90,entropy_95,asm_90,contrast_135,dissimilarity_135,homogeneity_135,energy_135,correlation_135,entropy_135,asm_135,labels
jenis_tanah/tidak subur\laterit-036.jpg,50.491881127450746,4.423468137254735,0.35712607419106035,0.0024464756174758504,0.9385720306837879,-42665415.92120314,3.733025539361344e-08,142.7490811226454,7.296685890042288,0.2699680665332502,0.0015742128578293537,0.823520268120818,-42665415.92120314,2.402058193709341e-08,109.29891237745116,6.237913602940985,0.30022778129721145,0.0018390967322514176,0.864839675140306,-42665415.92120314,2.8062389102957422e-08,135.2334332948873,7.148450595924647,0.2707291732231031,0.0015838518323402365,0.8328408407893101,-42665415.92120314,2.4167661015933784e-08,tidak subur
jenis_tanah/tidak subur\laterit-037.jpg,50.397870710784034,4.420327818627288,0.35808872678441483,0.002450514708698277,0.9386797814520845,-43171301.08013479,3.7391887034580645e-08,134.97994617454836,7.145236447520181,0.2707436272387333,0.0015860776937743606,0.8331409407369298,-43171301.08013479,2.420162496603944e-08,109.00649509803934,6.2349571078429324,0.29991364806336057,0.0018410665885341575,0.8651915642059844,-43171301.08013479,2.809244672445919e-08,142.38455978469796,7.292641291810847,0.26987929372212605,0.0015759865227951099,0.8239569952627913,-43171301.08013479,2.404764591667343e-08,tidak subur
jenis_tanah/tidak subur\laterit-038.jpg,50.465119485293975,4.4210937499998435,0.3573343667024513,0.0024466916223252473,0.9386026206534479,-42665263.7607054,3.7333551366046864e-08,135.19137254901975,7.146620530565199,0.27089838905805774,0.0015840074522545599,0.8328872655314808,-42665263.7607054,2.417003558738037e-08,109.27081801470574,6.237576593137049,0.29995951574690083,0.0018378855328704704,0.8648698170042858,-42665263.7607054,2.804390766709092e-08,142.68918108419862,7.295624759707792,0.2694596800797689,0.001573203338673899,0.8235884460606904,-42665263.7607054,2.4005177897245774e-08,tidak subur
jenis_tanah/tidak subur\laterit-039.jpg,31.387622549019714,3.824019607843111,0.4043564853701329,0.002103974057453864,0.9819132446841796,-32695222.342692155,3.2104096335660765e-08,95.76799692426,6.540222991157243,0.2944542212526079,0.0012712751624083306,0.9444991301184532,-32695222.342692155,1.9398119543584146e-08,72.1677236519608,5.368673406862613,0.3454694743866701,0.0016003582230992887,0.9581828165566482,-32695222.342692155,2.441952855070936e-08,102.70660515186455,6.803706266820434,0.28705434928003865,0.0012192181725273201,0.9404798774476557,-32695222.342692155,1.860379291576111e-08,tidak subur
jenis_tanah/tidak subur\laterit-040.jpg,31.361289828431456,3.811351102941144,0.4070377397013905,0.002118542945096237,0.9819409865310663,-33346663.31372786,3.2326399919071e-08,102.59929257977743,6.801768550557483,0.28656838988664457,0.0012195039881298427,0.9405887836160681,-33346663.31372786,1.8608154115750774e-08,72.20620404411783,5.37771139705871,0.3447185769222219,0.0015947420970149704,0.9581949259427377,-33346663.31372786,2.4333833267440344e-08,95.92951941560973,6.547158785082661,0.294346803025657,0.0012669007764883851,0.9444492823513222,-33346663.31372786,1.933137171155373e-08,tidak subur
jenis_tanah/tidak subur\laterit-041.jpg,31.26197916666675,3.8109068627450706,0.40620718093298447,0.0021145607590079534,0.9819650875354399,-32691168.90610883,3.226563658154226e-08,102.43720107650933,6.805551710880389,0.28664135859863216,0.0012169342492558612,0.9405733292038894,-32691168.90610883,1.8568943012326984e-08,72.07636335784335,5.376639093137132,0.3446602830464133,0.001592672979405457,0.9581936032230605,-32691168.90610883,2.4302261038291274e-08,95.63084967320259,6.543637062668196,0.29335630397518203,0.001268207463458957,0.9445201685753142,-32691168.90610883,1.93513101724084e-08,tidak subur
jenis_tanah/tidak subur\laterit-042.jpg,13.021047794117685,2.2918504901960493,0.5079964123946582,0.0017507780867785227,0.9962414405524556,-29657640.768880658,2.6714753521400797e-08,45.781776239908154,4.5898039215686355,0.3528210345284452,0.0009178133805632679,0.9866852686584247,-29657640.768880658,1.4004720772754943e-08,34.355254289215516,3.8332567401960302,0.40698543752661714,0.0011624340275900491,0.9900025190891962,-29657640.768880658,1.7737335626068865e-08,45.94096116878163,4.494194540561303,0.3627758930631417,0.0009516822338316334,0.9866395503774171,-29657640.768880658,1.4521518460565696e-08,tidak subur
jenis_tanah/tidak subur\laterit-043.jpg,13.110355392156825,2.3023590686274322,0.5063080215180902,0.0017463555605491277,0.9962535967200369,-29369390.24826384,2.6647271126543087e-08,46.35503267973895,4.5198000768935,0.3620951713026209,0.0009527873007764292,0.9866545616409489,-29369390.24826384,1.4538380443976276e-08,34.72343749999989,3.8559129901960474,0.4069740147586342,0.001165234229510585,0.989996872100036,-29369390.24826384,1.778006331650673e-08,46.25030372933521,4.613610149942331,0.3530894217066602,0.0009211428899156138,0.9866841456505557,-29369390.24826384,1.4055525053644009e-08,tidak subur
jenis_tanah/tidak subur\laterit-044.jpg,13.006204044117634,2.28938419117645,0.5085629825789056,0.0017553552541765788,0.9962392712093873,-29650854.392555065,2.6784595553231488e-08,45.89011918492923,4.49391772395233,0.36239698197471165,0.0009494884187476471,0.9866309789489903,-29650854.392555065,1.4488043498957017e-08,34.34071691176465,3.835049019607797,0.4068776852733236,0.0011614982021262857,0.9899891409643214,-29650854.392555065,1.7723056062717983e-08,45.75704728950435,4.588235294117635,0.35369190128286737,0.0009202013657835146,0.9866691646856252,-29650854.392555065,1.4041158535515055e-08,tidak subur
jenis_tanah/tidak subur\laterit-045.jpg,85.23472732843197,5.58049938725457,0.3389790292929464,0.0008502684185844988,0.9625745705014662,-29633442.412693765,1.2974066445686322e-08,226.91983083429665,9.146758938869503,0.25556135925101553,0.0005255419314222889,0.8999228288516683,-29633442.412693765,8.019133475071547e-09,159.059451593136,7.561289828430975,0.2884830428020205,0.0006362369453755769,0.9298046870557635,-29633442.412693765,9.708205343255262e-09,213.844705882355,8.790526720492034,0.2637389153744194,0.000557430178349468,0.9056964061273419,-29633442.412693765,8.505709508506287e-09,tidak subur
jenis_tanah/tidak subur\laterit-046.jpg,85.2602634803928,5.581709558823193,0.338942626619424,0.0008503078415227917,0.9625540689994286,-29633354.909826532,1.2974667991985957e-08,213.8400922722055,8.790434448289039,0.26358352439792,0.0005579420921861746,0.9056750686342111,-29633354.909826532,8.513520693758767e-09,159.03743872548964,7.559712009803528,0.28864471651107326,0.0006369815226565504,0.9297974101130261,-29633354.909826532,9.719566690926368e-09,226.872525951559,9.14718954248352,0.2556509602540733,0.0005255713762237072,0.8999190609881663,-29633354.909826532,8.019582767085376e-09,tidak subur
jenis_tanah/tidak subur\laterit-047.jpg,85.24261642156877,5.585079656862399,0.3387090318033215,0.0008489377770869376,0.9625486714608944,-29633691.03175051,1.2953762467757226e-08,213.86632833525667,8.792895040368915,0.2632598307069889,0.0005572797615325841,0.9056325604418693,-29633691.03175051,8.503414330026003e-09,159.00519301470294,7.559788602940769,0.2883569150563014,0.0006355570170201965,0.9297881169006408,-29633691.03175051,9.6978304599029e-09,226.88519800077117,9.146143790849584,0.2554261996018367,0.0005250326191343022,0.8998806816501341,-29633691.03175051,8.01136198630222e-09,tidak subur
jenis_tanah/tidak subur\laterit-048.jpg,35.32018995098023,3.6893382352940627,0.4174941050276174,0.0017273386860297123,0.9750496179540076,-28414483.843570653,2.6357096649623296e-08,103.21651672433691,6.479569396385996,0.30483341504068073,0.00098417297579185,0.9264697009819934,-28414483.843570653,1.501728783862076e-08,64.79443933823532,5.042478553921291,0.35348033369586473,0.001270321351388288,0.9539192376114346,-28414483.843570653,1.938356554242383e-08,74.04083044982707,5.330488273740903,0.3390347459539715,0.001202554898221058,0.9472551199893262,-28414483.843570653,1.834953152803128e-08,tidak subur
jenis_tanah/tidak subur\laterit-049.jpg,35.27647058823503,3.6939950980391485,0.4159947588349437,0.001719480732320502,0.9750734807773066,-28416018.94261903,2.6237193791511566e-08,74.01261053440987,5.333917723952328,0.33867299658022143,0.0012018366342699943,0.9472597924371847,-28416018.94261903,1.8338571689910802e-08,64.78976715686281,5.042708333333032,0.35348042916272154,0.001270175509982639,0.9539105527378035,-28416018.94261903,1.938134017917845e-08,103.12146097654784,6.475770857362577,0.3040708796019695,0.0009844649405095283,0.9265160612692487,-28416018.94261903,1.5021742866661504e-08,tidak subur
jenis_tanah/tidak subur\laterit-050.jpg,35.294439338235144,3.691038602941127,0.4166979806273751,0.0017238633662909097,0.9750734224582168,-28416160.688107006,2.6304067478804164e-08,74.16036908881235,5.332564398308341,0.33878292403465526,0.0012034655585251644,0.9471817616151439,-28416160.688107006,1.8363427101519232e-08,64.84263174019614,5.0424785539212715,0.3534878524326807,0.0012711925279264584,0.9538974833356885,-28416160.688107006,1.939685864145597e-08,103.17734717416442,6.478385236447517,0.30459494102571505,0.0009840822763433044,0.9265140201810742,-28416160.688107006,1.5015903874867316e-08,tidak subur
jenis_tanah/tidak subur\laterit-051.jpg,99.56415441176485,6.304411764705498,0.3118213756754181,0.0007648594440840061,0.9488752522387924,-34123525.12585852,1.1670828919738863e-08,229.31438677431984,9.645367166474276,0.24208418399565432,0.0005093691673019028,0.8815013540533211,-34123525.12585852,7.772356678801007e-09,156.65418198529198,7.797993259803479,0.2800466587738772,0.0006384314889405517,0.9191713940033189,-34123525.12585852,9.74169142060168e-09,212.37796232218588,9.104851980007547,0.2516572033235243,0.0005485474267505135,0.8902457994235565,-34123525.12585852,8.370169475563256e-09,tidak subur
jenis_tanah/tidak subur\laterit-052.jpg,100.43530943627476,6.329702818627116,0.3110431774346204,0.0007637951420802697,0.9488763773430874,-34305085.139824,1.1654588959965053e-08,214.25737793156804,9.146020761245522,0.2503237943690575,0.0005477182422222192,0.8902397984075356,-34305085.139824,8.357517123752123e-09,157.98788296568543,7.829518995097639,0.2789977571941051,0.0006384693865865893,0.9191932950231195,-34305085.139824,9.742269692788532e-09,231.21230296040156,9.682983467896765,0.24138195350897165,0.0005083589386331611,0.8815623869949499,-34305085.139824,7.756941812639787e-09,tidak subur
jenis_tanah/tidak subur\laterit-053.jpg,99.38988970588296,6.3002450980388565,0.311679796882362,0.000765645673576569,0.9489252000816818,-34547878.45135352,1.1682825829720596e-08,212.05691657055382,9.100023068050643,0.25114667951557684,0.0005481574309469889,0.8903284441500918,-34547878.45135352,8.364218611862013e-09,156.36946997548822,7.789659926470203,0.2797298622949564,0.0006379333050239092,0.9192572651418806,-34547878.45135352,9.734089737303301e-09,228.931257208769,9.633048827373958,0.2427013027089931,0.0005101568453028964,0.8816093271975615,-34547878.45135352,7.78437569126734e-09,tidak subur
jenis_tanah/tidak subur\laterit-054.jpg,104.59558823529454,6.668658088235099,0.3039407052016135,0.0006949420417102195,0.9566596496747847,-39543581.321625225,1.0603974025119316e-08,245.01370242214952,10.194140715109516,0.23619922082448028,0.00046794600781262816,0.8984497308330612,-39543581.321625225,7.14028942585187e-09,176.0066636029415,8.544163602940682,0.2684741102207832,0.0005692471654907368,0.92701538542592,-39543581.321625225,8.686022422649183e-09,245.7566166858936,10.192941176470516,0.23910569813934943,0.00047650936018013356,0.8981401480776974,-39543581.321625225,7.270955813295495e-09,tidak subur
jenis_tanah/tidak subur\laterit-055.jpg,103.48310355392215,6.63396139705859,0.3046581073907101,0.000696448209147323,0.956692264858806,-39314587.79760189,1.0626956316334884e-08,243.17242599000693,10.144790465205594,0.23855431910902408,0.00047533440617654964,0.8982043056242371,-39314587.79760189,7.253027437996668e-09,174.1699448529409,8.50484068627407,0.2675900682945245,0.0005688907164236711,0.9270556676508714,-39314587.79760189,8.680583441523302e-09,242.49448673587486,10.14219146482114,0.23668257853987995,0.00046830135571729494,0.8984898159127039,-39314587.79760189,7.145711604572982e-09,tidak subur
jenis_tanah/tidak subur\laterit-056.jpg,103.53233762254966,6.635830269607622,0.304632015246708,0.0006971186337586505,0.956680988223541,-39311733.406142145,1.063718618406144e-08,243.25413302576314,10.139146482122209,0.23990556397329815,0.00047807714804039086,0.8981921091619343,-39311733.406142145,7.294878357549909e-09,174.2105851715687,8.502558210783896,0.2687827720072526,0.0005691131744326101,0.92705455556334,-39311733.406142145,8.683977881356965e-09,242.62188389081493,10.1422529796231,0.23715396567081964,0.0004693915228830599,0.89845836815522,-39311733.406142145,7.162346235398253e-09,tidak subur
jenis_tanah/tidak subur\laterit-057.jpg,90.27152267156929,6.146583946078108,0.32141993075253555,0.0007251733342119016,0.9557054952049694,-36411601.03537695,1.1065266940489221e-08,224.29098039215913,9.653533256439548,0.25102527861055474,0.0004910770869926851,0.889597849579812,-36411601.03537695,7.493241683848345e-09,141.23604473039092,7.572931985293723,0.28992686474443025,0.0006189968016733349,0.9304574307359055,-36411601.03537695,9.445141627095565e-09,183.91398692810628,8.708235294117447,0.261929493899316,0.0005242010695617175,0.9094741707154853,-36411601.03537695,7.998673546779136e-09,tidak subur
jenis_tanah/tidak subur\laterit-058.jpg,90.30001531862798,6.147686887254603,0.3214518722173658,0.0007250899124585496,0.9556889550760651,-36411443.54706091,1.10639940255516e-08,183.96707420223046,8.710603613994381,0.2617024986374463,0.0005240279483196435,0.9094431031897132,-36411443.54706091,7.99603192626409e-09,141.25537683823399,7.5727481617642995,0.2898337740233341,0.0006190054841061732,0.9304443623486904,-36411443.54706091,9.445274110506793e-09,224.3098039215716,9.652641291810564,0.25122203008231453,0.0004919091095741279,0.8895825643320345,-36411443.54706091,7.505937340913817e-09,tidak subur
jenis_tanah/tidak subur\laterit-059.jpg,90.30960477941217,6.1475949754898895,0.32143623737608684,0.0007254390870548588,0.9556867475232425,-36411073.46398535,1.1069322007062665e-08,183.96286043829414,8.708665897731406,0.2619763998185967,0.0005244899597218176,0.9094500972842148,-36411073.46398535,8.003081660794336e-09,141.26573223039068,7.5732077205878285,0.28988941158770215,0.0006188628106152081,0.9304429547998373,-36411073.46398535,9.443097085803346e-09,224.35821607074487,9.654732795078587,0.2509840751318394,0.0004914709851192892,0.889564733956489,-36411073.46398535,7.499252092274311e-09,tidak subur
jenis_tanah/tidak subur\laterit-060.jpg,489.32227328431526,16.3872549019607,0.14760155862484886,0.0003104654947916667,0.7328549133007792,-57682619.260047354,4.737327496210734e-09,786.2809227220272,20.855655517108847,0.12263728674388812,0.00025817603941109807,0.5678902326008605,-57682619.260047354,3.939453726365632e-09,632.249800857842,18.616130514705876,0.1379354188533781,0.0002832722324721862,0.6536774291515207,-57682619.260047354,4.322391242556552e-09,876.1758554402123,22.25474817377951,0.11682535311938037,0.0002444819599595045,0.5183720676447118,-57682619.260047354,3.730498656608651e-09,tidak subur
jenis_tanah/tidak subur\laterit-061.jpg,489.0952971813753,16.384083946078285,0.14818856598934138,0.0003104884915056709,0.7329298534481729,-57684757.56773556,4.737678398218855e-09,875.8085505574755,22.250226835832397,0.11680738739833076,0.00024459843839081796,0.5184991046924703,-57684757.56773556,3.732275976422393e-09,632.0299019607799,18.612959558823466,0.1387790209749535,0.00028416265115880913,0.6537496433284802,-57684757.56773556,4.33597795347304e-09,786.2439215686314,20.85494809688584,0.12343886218308747,0.0002582498287929657,0.5678433927963974,-57684757.56773556,3.940579662978602e-09,tidak subur
jenis_tanah/tidak subur\laterit-062.jpg,489.1724417892174,16.382582720588104,0.14837044857649295,0.00031034816461817576,0.7329790202531633,-57684863.93463579,4.73553717984277e-09,876.178439061896,22.255578623606436,0.11680029528875613,0.00024473537445524534,0.5184526928652753,-57684863.93463579,3.7343654549445395e-09,632.1702512254896,18.614950980392134,0.13883447603545854,0.00028352683894866155,0.65378380068422,-57684863.93463579,4.326276229075036e-09,786.4519184928855,20.856224529027326,0.12314845603186762,0.00025823930434587235,0.5678702292011165,-57684863.93463579,3.940419072660406e-09,tidak subur
jenis_tanah/tidak subur\laterit-063.jpg,585.3688112745115,18.15977328431379,0.13777816855522906,0.00022347303226974001,0.7848957965932041,-52581913.92161499,3.4099278605612185e-09,1157.6866282199312,25.839461745482687,0.10518012517336116,0.000167742067087142,0.5724412826441573,-52581913.92161499,2.5595408185904234e-09,820.0929687500017,21.525934436274618,0.12526355654581703,0.00019589304969843332,0.697074326212754,-52581913.92161499,2.9890907241582233e-09,1023.68469050365,24.28184544406017,0.10939154623053933,0.00017463877274304196,0.621929021394661,-52581913.92161499,2.664776195419952e-09,tidak subur
jenis_tanah/tidak subur\laterit-064.jpg,585.2876685049023,18.159451593137245,0.13767533161935927,0.0002232200684156935,0.7849163936397445,-52582533.05838349,3.4060679384718855e-09,1023.4977623990716,24.279523260284712,0.10937182590940067,0.00017473337451466705,0.621980044827742,-52582533.05838349,2.666219703898118e-09,819.9323376225524,21.52412683823535,0.1252796211760782,0.0001958357925737697,0.697118918004932,-52582533.05838349,2.9882170497706556e-09,1157.6368012303033,25.8383544790468,0.10528403085423044,0.00016768956310389007,0.5724392807562462,-52582533.05838349,2.5587396713850413e-09,tidak subur
jenis_tanah/tidak subur\laterit-065.jpg,585.3343749999989,18.160110294117707,0.1376057637115872,0.00022355973926794977,0.7849065664720707,-52581649.794255376,3.4112509043571437e-09,1023.6378931180285,24.28170703575557,0.10918523369208158,0.00017469044896079218,0.6219419988134749,-52581649.794255376,2.66556471192615e-09,819.9422794117638,21.524325980392252,0.1253189759401686,0.00019606552505346502,0.6971260857314685,-52581649.794255376,2.991722489219132e-09,1157.6039677047404,25.837047289504053,0.10540600048363329,0.00016778274584894077,0.5724669414564032,-52581649.794255376,2.5601615272360347e-09,tidak subur
jenis_tanah/tidak subur\laterit-066.jpg,104.31527267156848,7.1805912990193,0.2527819498537662,0.00021177392334078237,0.9815336189872395,-38305830.47126945,3.2314136251950434e-09,167.92352172241704,9.33301038062284,0.20703702790304873,0.0001650473356224006,0.9700292368158143,-38305830.47126945,2.5184224795898528e-09,113.15166973039263,7.194898897058462,0.2600365535758902,0.000224823737226968,0.9798062014823201,-38305830.47126945,3.4305379825892334e-09,201.5539869281073,10.02934256055373,0.2011043895694131,0.00015640132495693774,0.964027205704077,-38305830.47126945,2.38649482661343e-09,tidak subur
jenis_tanah/tidak subur\laterit-067.jpg,103.45436580882411,7.150199142156536,0.25338929596318505,0.00021171091703761774,0.9815322204365629,-38115898.01948677,3.2304522253054464e-09,199.91429450211976,9.989588619761662,0.20154322759751805,0.000156398486903789,0.9640198356268281,-38115898.01948677,2.386451521359085e-09,112.16683517156908,7.163771446078064,0.26043764383582235,0.00022497063460417868,0.9798136848150131,-38115898.01948677,3.4327794586819256e-09,166.44910419069816,9.291364859669354,0.20762938542751655,0.00016511958772547926,0.9700426022127913,-38115898.01948677,2.5195249591900522e-09,tidak subur
jenis_tanah/tidak subur\laterit-068.jpg,103.47974877451045,7.150949754901646,0.2532859041849113,0.0002118273085697208,0.9815275006502138,-38116338.92513902,3.232228219142468e-09,199.95095732411014,9.990449826989718,0.20143689401582118,0.0001564048725233737,0.9640128423877217,-38116338.92513902,2.3865489581813612e-09,112.19687500000084,7.165502450979995,0.2600629725630292,0.00022495174444624663,0.9798080654221987,-38116338.92513902,3.432491217746683e-09,166.51664744329346,9.292195309496313,0.2077030590281055,0.00016516665210686274,0.970030117079514,-38116338.92513902,2.5202431046579398e-09,tidak subur
jenis_tanah/tidak subur\laterit-069.jpg,98.29136029411751,7.039276960784078,0.2551859853295681,0.000250399251114355,0.97905578551985,-40474226.594797134,3.820789354161911e-09,178.5076355248002,9.674386774317576,0.20266700939751012,0.00018414944360115837,0.9617564434866087,-40474226.594797134,2.809897515886816e-09,116.78362438725537,7.526424632352745,0.24943080414056104,0.0002404630280420992,0.9749978227535272,-40474226.594797134,3.669174622224414e-09,188.5602921953128,9.913125720876534,0.20003311666902723,0.000180803142434349,0.9596030970737124,-40474226.594797134,2.7588370122428743e-09,tidak subur
jenis_tanah/tidak subur\laterit-070.jpg,97.38791360294215,7.008409926470378,0.25549728376421266,0.00025075792945471697,0.9790692515234621,-40670527.00535032,3.826262351298782e-09,186.82386774317925,9.867681660899715,0.20110534424590748,0.00018073857672521482,0.9596287015530117,-40670527.00535032,2.757851817706525e-09,115.68851102941271,7.495404411764469,0.2495232197195019,0.0002408770862243488,0.9750177591444943,-40670527.00535032,3.675492648686963e-09,176.9431910803554,9.630495963091043,0.20354436998967923,0.0001839830627353127,0.9617635293010407,-40670527.00535032,2.8073587453508406e-09,tidak subur
jenis_tanah/tidak subur\laterit-071.jpg,98.3175091911766,7.042693014705662,0.2548011139530205,0.0002503683932787269,0.979049197920384,-40472114.92534749,3.820318500957137e-09,188.48967320261883,9.909865436370614,0.20078386078376836,0.00018065438114846845,0.9596159107803216,-40472114.92534749,2.7565670951609566e-09,116.80847120098103,7.5283547794115435,0.24984734999501754,0.00024048285684141914,0.9749910550737891,-40472114.92534749,3.6694771856905997e-09,178.5760246059239,9.675324875048023,0.20319617083247635,0.00018415535621188491,0.9617396261618503,-40472114.92534749,2.809987735166701e-09,tidak subur
jenis_tanah/tidak subur\laterit-072.jpg,27.282858455882437,3.0340226715686067,0.46636426305116724,0.004491195473383134,0.9765814978325524,-57205573.49853852,6.853020436680807e-08,72.21399461745447,5.156708958093036,0.35913386132177216,0.0028242056961796107,0.9368035864733826,-57205573.49853852,4.309395898711564e-08,33.80867034313716,3.516789215686262,0.43933013733538795,0.004050541122066933,0.970511207902348,-57205573.49853852,6.18063525706014e-08,39.812226066897544,3.8929027297193413,0.4060137725621147,0.0036761569685808304,0.9651539045751212,-57205573.49853852,5.609370374421433e-08,tidak subur
jenis_tanah/tidak subur\laterit-073.jpg,27.309635416666804,3.041743259803904,0.4654036844839018,0.004466432118956652,0.9765476012011429,-56535148.77356319,6.815234556513446e-08,39.82778931180326,3.8989926951172587,0.4047467611850798,0.003653029318714995,0.9651247971064496,-56535148.77356319,5.574080381340019e-08,33.828462009803886,3.5184129901960692,0.43920493878752254,0.004042786184250049,0.9704803842089437,-56535148.77356319,6.168802161026076e-08,72.20856593617842,5.154940407535567,0.36152484183330164,0.0028280552787714663,0.9367800149600154,-56535148.77356319,4.315269895586344e-08,tidak subur
jenis_tanah/tidak subur\laterit-074.jpg,27.67863051470594,3.0546721813725455,0.46636947604393497,0.004491914942006981,0.9765266271337085,-56991727.3892379,6.854118258677644e-08,40.3379161860825,3.920476739715493,0.4057205253759378,0.0036669542264893534,0.9651155843856858,-56991727.3892379,5.595328104384389e-08,34.27326899509788,3.539629289215674,0.43887429490852886,0.004042082789859971,0.9704641374451776,-56991727.3892379,6.16772886636348e-08,73.20066128412132,5.189188773548638,0.35919756915931694,0.0028228835181689353,0.9367056711572173,-56991727.3892379,4.307378415174767e-08,tidak subur
jenis_tanah/tidak subur\laterit-075.jpg,389.7097273284295,13.012025122547321,0.17793443984693108,0.00021619797486243273,0.8456327092916887,-31036959.91431875,3.2989192941655384e-09,730.127458669734,18.695301806997204,0.13556197694859135,0.00015665745925361275,0.7088377130437395,-31036959.91431875,2.3904031258180656e-09,634.9858762254869,17.10759803921549,0.14773108200076293,0.0001737309052182454,0.7469126401637267,-31036959.91431875,2.650923236362387e-09,677.6531641676173,17.500392156862564,0.14852154514036975,0.00017583453913638342,0.7297758993028207,-31036959.91431875,2.6830221425839755e-09,tidak subur
jenis_tanah/tidak subur\laterit-076.jpg,382.53598345588256,12.89060968137078,0.1784209592256496,0.00021576749045589433,0.8458968958774152,-31083700.338731878,3.2923506234114736e-09,665.3231218761939,17.333548635140403,0.1488925519556253,0.00017588633360634816,0.7301831607957803,-31083700.338731878,2.6838124634757714e-09,623.3779411764799,16.943321078431023,0.14876647355961,0.0001739257906364139,0.7473107387681098,-31083700.338731878,2.6538969518495775e-09,716.8743252595011,18.520553633218086,0.13596873663630163,0.00015669695549326622,0.709263092223914,-31083700.338731878,2.3910057906077e-09,tidak subur
jenis_tanah/tidak subur\laterit-077.jpg,382.4535079656879,12.888158700978611,0.17915046781057842,0.00021599874822784504,0.8459883075979817,-31084471.08291213,3.295879336972733e-09,665.5178316032262,17.333041138023642,0.14926307968189448,0.00017533575129548995,0.7302095922462298,-31084471.08291213,2.675411244132842e-09,623.5324754901983,16.945373774509488,0.1489946589603136,0.00017354611019499712,0.7473494577676346,-31084471.08291213,2.648103488082842e-09,716.9261822375914,18.521230296039935,0.13564122385558894,0.0001560353343529631,0.7093557286340947,-31084471.08291213,2.380910253188524e-09,tidak subur
jenis_tanah/tidak subur\laterit-078.jpg,381.99972426470356,13.017708333331777,0.1785702314818985,0.00015732932026594337,0.8867336942583187,-31953629.83258648,2.4006549112845364e-09,712.7658285274842,18.794648212226306,0.13238837613676543,0.00010807933127190161,0.7883295250438634,-31953629.83258648,1.6491597178940065e-09,647.279733455878,17.854764093137124,0.1388002032632176,0.00011360482315245338,0.8079321910746794,-31953629.83258648,1.7334720329659024e-09,714.2243444828864,18.74577470203765,0.1337669291987316,0.00010995492964658406,0.7878812115917525,-31953629.83258648,1.6777790778592539e-09,tidak subur
jenis_tanah/tidak subur\laterit-079.jpg,382.01957720588274,13.01878063725336,0.17850026189522988,0.00015739643312518022,0.8867337675984,-31953396.397667,2.4016789722470126e-09,714.3442829680807,18.748435217224188,0.13372366308737096,0.00010994050287641123,0.7878560977315033,-31953396.397667,1.6775589428163334e-09,647.3439338235205,17.855392156862592,0.13880090171638468,0.00011365633109861592,0.8079223790731632,-31953396.397667,1.7342579818514391e-09,712.7383160322878,18.79407920030763,0.13230836181313324,0.00010818954233584488,0.7883481769890834,-31953396.397667,1.6508414052710706e-09,tidak subur
jenis_tanah/tidak subur\laterit-080.jpg,382.03788296568354,13.01925551470434,0.17864871822607079,0.00015747035113447953,0.8867268155623079,-31953479.739174798,2.4028068715588308e-09,714.3624759707715,18.748266051518687,0.13358375326904356,0.00010987782920270958,0.7878483050848357,-31953479.739174798,1.676602618449548e-09,647.4033394607759,17.856954656862605,0.13873653708414452,0.0001136262945742022,0.8079024373305332,-31953479.739174798,1.7337996608612397e-09,712.7750557477758,18.79443291041911,0.13252487673360402,0.00010824736766875075,0.7883348828954202,-31953479.739174798,1.65172374982835e-09,tidak subur
jenis_tanah/tidak subur\laterit-081.jpg,290.52189031862616,11.581755514704877,0.19476584594959845,0.0001678478529892349,0.9186237039847737,-33674330.564924225,2.5611549833562455e-09,673.02735870818,18.23686274509802,0.13785726779513605,0.00010936556060935959,0.8108893680228755,-33674330.564924225,1.668786020040277e-09,536.0023131127415,16.014292279410366,0.15453873420657785,0.00012398502360119905,0.849531460770439,-33674330.564924225,1.8918613220397805e-09,619.2649288734988,17.29417916186092,0.14524236897142367,0.00011568945253806947,0.8259892153239966,-33674330.564924225,1.7652809530345073e-09,tidak subur
jenis_tanah/tidak subur\laterit-082.jpg,293.19960171568465,11.638265931371606,0.1940147189605074,0.00016813132268838908,0.9185356048068527,-33454949.64575234,2.5654803877012494e-09,624.4219146481998,17.376562860438348,0.14403257145833084,0.00011527935385807459,0.825952511048824,-33454949.64575234,1.7590233437816557e-09,540.4686427696083,16.085768995096974,0.1546143889378177,0.00012420196709198386,0.8494970930516315,-33454949.64575234,1.8951716170041482e-09,678.7327335640063,18.31926182237604,0.13726778002503773,0.00010919716945586688,0.8108214326972345,-33454949.64575234,1.6662165749491406e-09,tidak subur
jenis_tanah/tidak subur\laterit-083.jpg,295.55148590686133,11.685340073528433,0.1932965414392405,0.00016788187873954731,0.9186762144505275,-33629307.8500829,2.561674175102956e-09,629.9779930795735,17.45293348712034,0.14407887747067025,0.00011560726724897017,0.8261012394570285,-33629307.8500829,1.7640269050441004e-09,545.2465992647033,16.154227941175606,0.15371035497282057,0.00012368501034758266,0.8496354663879491,-33629307.8500829,1.8872834830868936e-09,684.7190465205606,18.39501730103811,0.1371646852810629,0.00010911179135697521,0.8109977227308179,-33629307.8500829,1.6649138085475953e-09,tidak subur
